timestamp,device_id,appliance,room,voltage_V,current_A,power_W,energy_kWh_interval,cumulative_energy_kWh,tariff_Rp_per_kWh,cost_Rp_interval,hour,weekday,is_weekend,season,is_on,anomaly_flag,pred_next_kwh,rolling_24h_kwh_device
2025-12-04 09:30:00,SEMB-0064,Microwave,Kitchen,220.8,0.001,0.22,0.000112,3.233369,1352,0.15,9,3,0,1,0,0,0.000124,2.267041
2025-12-04 10:00:00,SEMB-0081,Water Heater,Bathroom,218.37,0.004,0.82,0.000411,1.696121,1500,0.62,10,3,0,1,0,0,0.000396,0.9658939999999999
2025-12-04 10:30:00,SEMB-0076,AC,Living Room,218.14,0.003,0.75,0.000377,4.281406,1352,0.51,10,3,0,1,0,0,0.00035,2.660622
2025-12-04 11:00:00,SEMB-0086,Microwave,Kitchen,216.24,4.962,1073.02,0.536509,2.449052,1352,725.36,11,3,0,1,1,0,0.571464,1.905051
2025-12-04 11:30:00,SEMB-0042,Refrigerator,Kitchen,219.08,0.003,0.62,0.00031,2.815297,1500,0.46,11,3,0,1,0,0,0.000315,1.84282
2025-12-04 12:00:00,SEMB-0008,Fan,Bedroom,221.14,0.004,0.99,0.000497,5.945103,1352,0.67,12,3,0,1,0,0,0.000473,3.3794679999999997
2025-12-04 12:30:00,SEMB-0073,LED Lamp,Bedroom,222.47,0.001,0.16,8.1e-05,2.889678,1352,0.11,12,3,0,1,0,0,8.3e-05,1.9058160000000002
2025-12-04 13:00:00,SEMB-0078,Charger,Anywhere,218.22,0.024,5.17,0.002583,1.940473,1352,3.49,13,3,0,1,1,0,0.002729,0.533726
2025-12-04 13:30:00,SEMB-0017,TV,Living Room,222.66,0.603,134.33,0.067164,2.920271,1500,100.75,13,3,0,1,1,0,0.071337,2.8192470000000003
2025-12-04 14:00:00,SEMB-0023,TV,Living Room,220.82,0.493,108.88,0.054438,2.662543,1500,81.66,14,3,0,1,1,0,0.057153,0.329714
2025-12-04 14:30:00,SEMB-0029,Charger,Anywhere,215.25,0.001,0.11,5.7e-05,8.441664,1352,0.08,14,3,0,1,0,0,5.4e-05,5.032738999999999
2025-12-04 15:00:00,SEMB-0023,Washing Machine,Laundry,220.55,2.2,485.14,0.242572,2.905116,1500,363.86,15,3,0,1,1,0,0.261382,0.5718300000000001
2025-12-04 15:30:00,SEMB-0012,TV,Living Room,220.0,0.001,0.12,6e-05,,1500,0.09,15,3,0,1,0,0,6.7e-05,2.895324
2025-12-04 16:00:00,SEMB-0010,TV,Living Room,218.88,0.003,0.73,0.000366,5.542449,1702,0.62,16,3,0,1,0,0,0.00034,3.3257019999999997
2025-12-04 16:30:00,SEMB-0023,AC,Living Room,216.66,0.001,0.28,0.000139,2.905254,1500,0.21,16,3,0,1,0,0,0.000135,0.5714809999999999
2025-12-04 17:00:00,SEMB-0037,PC,Study,221.29,0.001,0.11,5.6e-05,4.041352,1500,0.08,17,3,0,1,0,0,5.2e-05,3.403401
2025-12-04 17:30:00,SEMB-0064,Washing Machine,Laundry,215.38,0.003,0.71,0.000356,3.233725,1352,0.48,17,3,0,1,0,0,0.000329,2.241974
2025-12-04 18:00:00,SEMB-0025,Charger,Anywhere,218.74,0.001,0.2,9.9e-05,2.441749,1500,0.15,18,3,0,1,0,0,0.000101,0.857248
2025-12-04 18:30:00,SEMB-0078,Water Heater,Bathroom,216.85,0.002,0.52,0.00026,1.940733,1702,0.44,18,3,0,1,0,0,0.000307,0.5337290000000001
2025-12-04 19:00:00,SEMB-0043,PC,Study,219.43,0.0,0.01,5e-06,3.739408,1352,0.01,19,3,0,1,0,0,5e-06,1.9824039999999998
2025-12-04 19:30:00,SEMB-0008,Microwave,Kitchen,219.14,4.559,999.15,0.499576,6.444679,1500,749.36,19,3,0,1,1,0,0.521797,3.878733
2025-12-04 20:00:00,SEMB-0076,Refrigerator,Kitchen,217.43,0.724,157.43,0.078717,4.360123,1500,118.08,20,3,0,1,1,0,0.088738,2.7389099999999997
2025-12-04 20:30:00,SEMB-0037,Washing Machine,Laundry,220.98,0.004,0.98,0.000489,4.04184,1500,0.73,20,3,0,1,0,0,0.000528,3.4034860000000005
2025-12-04 21:00:00,SEMB-0068,Microwave,Kitchen,221.51,0.003,0.58,0.000289,2.989673,1500,0.43,21,3,0,1,0,0,0.000321,2.979175
2025-12-04 21:30:00,SEMB-0039,PC,Study,223.52,0.002,0.44,0.00022,4.000211,1500,0.33,21,3,0,1,0,0,0.000225,2.086104
2025-12-04 22:00:00,SEMB-0036,LED Lamp,Bedroom,220.32,0.05,11.0,0.005499,3.232624,1500,8.25,22,3,0,1,1,0,0.005629,2.066852
2025-12-04 22:30:00,SEMB-0088,Fan,Bedroom,221.42,0.002,0.4,0.000199,3.150977,1352,0.27,22,3,0,1,0,0,0.00022,2.502541
2025-12-04 23:00:00,SEMB-0061,Fan,Bedroom,220.09,0.002,0.54,0.000269,4.661695,1500,0.4,23,3,0,1,0,0,0.000316,2.377685
2025-12-04 23:30:00,SEMB-0051,Washing Machine,Laundry,218.94,0.003,0.58,0.000291,7.366004,1352,0.39,23,3,0,1,0,0,0.000333,3.060481
2025-12-05 00:00:00,SEMB-0053,Washing Machine,Laundry,219.92,0.001,0.31,0.000153,5.997634,1500,0.23,0,4,0,1,0,0,0.000159,5.379207
2025-12-05 00:30:00,SEMB-0010,Water Heater,Bathroom,221.09,0.003,0.69,0.000345,5.542794,1352,0.47,0,4,0,1,0,0,0.000331,3.092055
2025-12-05 01:00:00,SEMB-0083,Refrigerator,Kitchen,218.7,0.766,167.54,0.083772,6.206638,1500,125.66,1,4,0,1,1,0,0.100021,2.9640459999999997
2025-12-05 01:30:00,SEMB-0020,Microwave,Kitchen,222.08,3.948,876.71,0.438356,5.975387,1352,592.66,1,4,0,1,1,0,0.491787,4.127263
2025-12-05 02:00:00,SEMB-0040,Charger,Anywhere,220.55,0.001,0.15,7.3e-05,3.507685,1702,0.12,2,4,0,1,0,0,7.5e-05,2.204153
2025-12-05 02:30:00,SEMB-0098,Charger,Anywhere,221.96,0.001,0.25,0.000125,3.422651,1500,0.19,2,4,0,1,0,0,0.000128,2.153036
2025-12-05 03:00:00,SEMB-0083,Fan,Bedroom,218.89,0.003,0.7,0.000348,6.206986,1500,0.52,3,4,0,1,0,0,0.000387,2.89281
2025-12-05 03:30:00,SEMB-0066,AC,Living Room,221.86,3.829,849.49,0.424746,5.396505,1702,722.92,3,4,0,1,1,0,0.489409,3.827305
2025-12-05 04:00:00,SEMB-0020,Fan,Bedroom,218.0,0.235,51.16,0.02558,6.000967,1352,34.58,4,4,0,1,1,0,0.027933,3.355647
2025-12-05 04:30:00,SEMB-0067,Refrigerator,Kitchen,221.17,0.002,0.34,0.00017,4.298858,1352,0.23,4,4,0,1,0,0,0.000204,2.918464
2025-12-05 05:00:00,SEMB-0068,Washing Machine,Laundry,219.44,0.003,0.76,0.00038,2.990053,1500,0.57,5,4,0,1,0,0,0.00038,2.979425
2025-12-05 05:30:00,SEMB-0028,TV,Living Room,219.33,0.002,0.38,0.000191,6.460097,1352,0.26,5,4,0,1,0,0,0.000206,3.218175
2025-12-05 06:00:00,SEMB-0068,AC,Living Room,221.21,4.158,919.74,0.459869,3.449922,1500,689.8,6,4,0,1,1,0,0.525825,3.439091
2025-12-05 06:30:00,SEMB-0015,Microwave,Kitchen,223.3,0.004,0.97,0.000487,0.796287,1352,0.66,6,4,0,1,0,0,0.000501,0.417495
2025-12-05 07:00:00,SEMB-0090,Washing Machine,Laundry,224.15,0.002,0.56,0.00028,3.921116,1352,0.38,7,4,0,1,0,0,0.000298,1.830573
2025-12-05 07:30:00,SEMB-0093,LED Lamp,Bedroom,219.67,0.042,9.17,0.004586,,1352,6.2,7,4,0,1,1,0,0.005295,1.6928260000000004
2025-12-05 08:00:00,SEMB-0045,Water Heater,Bathroom,217.81,0.002,0.52,0.000259,3.894767,1500,0.39,8,4,0,1,0,0,0.000245,3.185276
2025-12-05 08:30:00,SEMB-0090,Microwave,Kitchen,219.39,0.001,0.32,0.000161,3.921277,1500,0.24,8,4,0,1,0,0,0.000162,1.752189
2025-12-05 09:00:00,SEMB-0096,Washing Machine,Laundry,216.24,0.003,0.71,0.000353,3.038,1352,0.48,9,4,0,1,0,0,0.000393,1.692393
2025-12-05 09:30:00,SEMB-0084,Washing Machine,Laundry,220.47,0.003,0.58,0.000292,2.328387,1702,0.5,9,4,0,1,0,0,0.000335,1.5904280000000002
2025-12-05 10:00:00,SEMB-0002,AC,Living Room,224.34,0.004,0.86,0.000428,5.050141,1500,0.64,10,4,0,1,0,0,0.000392,4.00007
2025-12-05 10:30:00,SEMB-0052,TV,Living Room,219.49,0.003,0.75,0.000374,2.994051,1352,0.51,10,4,0,1,0,0,0.00042,1.740956
2025-12-05 11:00:00,SEMB-0061,Charger,Anywhere,226.08,0.001,0.15,7.6e-05,4.66177,1352,0.1,11,4,0,1,0,0,7e-05,2.3774620000000004
2025-12-05 11:30:00,SEMB-0091,Washing Machine,Laundry,218.66,0.002,0.47,0.000233,4.04987,1500,0.35,11,4,0,1,0,0,0.00026,2.037821
2025-12-05 12:00:00,SEMB-0073,AC,Living Room,214.27,0.004,0.85,0.000423,2.890101,1500,0.63,12,4,0,1,0,0,0.000441,1.825573
2025-12-05 12:30:00,SEMB-0040,Washing Machine,Laundry,221.64,2.013,446.14,0.223071,3.730756,1702,379.67,12,4,0,1,1,0,0.220195,2.427155
2025-12-05 13:00:00,SEMB-0067,Water Heater,Bathroom,222.86,0.004,1.0,0.000499,4.299357,1702,0.85,13,4,0,1,0,0,0.000536,2.918558
2025-12-05 13:30:00,SEMB-0018,Water Heater,Bathroom,219.71,0.001,0.32,0.000158,5.040632,1500,0.24,13,4,0,1,0,0,0.000158,2.838444
2025-12-05 14:00:00,SEMB-0061,Fan,Bedroom,217.81,0.001,0.32,0.000162,4.661932,1352,0.22,14,4,0,1,0,0,0.00015,2.377241
2025-12-05 14:30:00,SEMB-0024,Water Heater,Bathroom,219.44,0.003,0.56,0.00028,6.425533,1352,0.38,14,4,0,1,0,0,0.000256,4.0708009999999994
2025-12-05 15:00:00,SEMB-0020,Fan,Bedroom,219.49,0.004,0.82,0.00041,6.001377,1500,0.62,15,4,0,1,0,0,0.000425,3.3556
2025-12-05 15:30:00,SEMB-0080,AC,Living Room,222.13,0.002,0.38,0.000189,4.278082,1352,0.26,15,4,0,1,0,0,0.000191,2.282204
2025-12-05 16:00:00,SEMB-0011,Washing Machine,Laundry,213.9,0.0,0.06,3.1e-05,6.042716,1352,0.04,16,4,0,1,0,0,2.9e-05,1.972867
2025-12-05 16:30:00,SEMB-0082,TV,Living Room,220.77,0.001,0.17,8.5e-05,5.173505,1352,0.12,16,4,0,1,0,0,9e-05,3.43331
2025-12-05 17:00:00,SEMB-0082,Refrigerator,Kitchen,219.51,0.001,0.24,0.000122,5.173627,1500,0.18,17,4,0,1,0,0,0.000124,3.433396
2025-12-05 17:30:00,SEMB-0093,Microwave,Kitchen,219.5,0.003,0.74,0.000371,,1702,0.63,17,4,0,1,0,0,0.00043,1.6930650000000003
2025-12-05 18:00:00,SEMB-0095,Microwave,Kitchen,218.16,0.003,0.73,0.000363,5.17985,1500,0.54,18,4,0,1,0,0,0.00041,4.633799
2025-12-05 18:30:00,SEMB-0035,Water Heater,Bathroom,216.6,6.829,1479.05,0.739526,6.778303,1352,999.84,18,4,0,1,1,0,0.823478,5.6653649999999995
2025-12-05 19:00:00,SEMB-0049,LED Lamp,Bedroom,223.93,0.003,0.63,0.000313,3.307766,1500,0.47,19,4,0,1,0,0,0.000368,1.6137120000000003
2025-12-05 19:30:00,SEMB-0084,Washing Machine,Laundry,222.47,0.003,0.71,0.000354,2.328741,1702,0.6,19,4,0,1,0,0,0.000401,1.590709
2025-12-05 20:00:00,SEMB-0012,LED Lamp,Bedroom,218.83,0.001,0.31,0.000153,,1352,0.21,20,4,0,1,0,0,0.000138,2.868448
2025-12-05 20:30:00,SEMB-0004,Washing Machine,Laundry,218.85,2.604,569.89,0.284946,6.511542,1500,427.42,20,4,0,1,1,0,0.335,2.872497
2025-12-05 21:00:00,SEMB-0014,AC,Living Room,220.02,0.003,0.62,0.00031,3.091626,1500,0.46,21,4,0,1,0,0,0.000307,1.5207309999999998
2025-12-05 21:30:00,SEMB-0049,Washing Machine,Laundry,217.05,0.002,0.33,0.000164,3.307931,1352,0.22,21,4,0,1,0,0,0.000165,1.613738
2025-12-05 22:00:00,SEMB-0074,Refrigerator,Kitchen,219.59,0.755,165.72,0.082859,7.668529,1500,124.29,22,4,0,1,1,0,0.077083,3.674296
2025-12-05 22:30:00,SEMB-0046,Water Heater,Bathroom,218.62,0.002,0.48,0.000242,1.119282,1500,0.36,22,4,0,1,0,0,0.000229,0.56437
2025-12-05 23:00:00,SEMB-0045,TV,Living Room,219.18,0.003,0.55,0.000277,3.895044,1500,0.42,23,4,0,1,0,0,0.000282,3.1150189999999998
2025-12-05 23:30:00,SEMB-0100,Microwave,Kitchen,222.33,4.407,979.84,0.489919,3.435309,1500,734.88,23,4,0,1,1,0,0.571848,1.944981
2025-12-06 00:00:00,SEMB-0025,AC,Living Room,219.57,0.001,0.23,0.000114,2.441863,1500,0.17,0,5,1,1,0,0,0.000129,0.851836
2025-12-06 00:30:00,SEMB-0089,PC,Study,220.48,1.019,224.65,0.112324,2.723024,1352,151.86,0,5,1,1,1,0,0.116573,1.225784
2025-12-06 01:00:00,SEMB-0064,PC,Study,220.66,0.002,0.52,0.000261,3.233985,1352,0.35,1,5,1,1,0,0,0.000235,2.2419890000000002
2025-12-06 01:30:00,SEMB-0047,AC,Living Room,217.28,0.002,0.44,0.000221,4.974349,1500,0.33,1,5,1,1,0,0,0.000245,3.56357
2025-12-06 02:00:00,SEMB-0047,Fan,Bedroom,219.04,0.004,0.98,0.000491,4.97484,1500,0.74,2,5,1,1,0,0,0.000497,3.493553
2025-12-06 02:30:00,SEMB-0019,PC,Study,225.96,0.003,0.66,0.000329,3.876418,1702,0.56,2,5,1,1,0,0,0.000339,2.162233
2025-12-06 03:00:00,SEMB-0042,LED Lamp,Bedroom,218.25,0.044,9.54,0.004772,2.820068,1352,6.45,3,5,1,1,1,0,0.00446,1.8475840000000001
2025-12-06 03:30:00,SEMB-0076,TV,Living Room,220.18,0.565,124.47,0.062234,4.422357,1500,93.35,3,5,1,1,1,0,0.060339,2.796249
2025-12-06 04:00:00,SEMB-0028,PC,Study,221.53,0.001,0.19,9.6e-05,6.460193,1500,0.14,4,5,1,1,0,0,9.3e-05,3.1204039999999997
2025-12-06 04:30:00,SEMB-0047,AC,Living Room,215.99,3.607,779.16,0.389582,5.364423,1352,526.72,4,5,1,1,1,0,0.448173,3.063967
2025-12-06 05:00:00,SEMB-0097,Washing Machine,Laundry,217.31,0.001,0.19,9.3e-05,3.597529,1702,0.16,5,5,1,1,0,0,9.6e-05,2.9171039999999997
2025-12-06 05:30:00,SEMB-0034,LED Lamp,Bedroom,219.6,0.049,10.75,0.005373,5.335908,1702,9.14,5,5,1,1,1,0,0.005883,2.336671
2025-12-06 06:00:00,SEMB-0063,TV,Living Room,221.48,0.002,0.39,0.000193,5.430946,1702,0.33,6,5,1,1,0,0,0.000215,3.684795
2025-12-06 06:30:00,SEMB-0013,Microwave,Kitchen,221.64,0.003,0.68,0.000339,7.639001,1352,0.46,6,5,1,1,0,0,0.000336,6.746494
2025-12-06 07:00:00,SEMB-0032,Fan,Bedroom,215.11,0.001,0.13,6.5e-05,5.714274,1500,0.1,7,5,1,1,0,0,6.5e-05,3.452062
2025-12-06 07:30:00,SEMB-0015,Refrigerator,Kitchen,220.94,0.003,0.77,0.000386,0.796673,1500,0.58,7,5,1,1,0,0,0.000449,0.417477
2025-12-06 08:00:00,SEMB-0090,Microwave,Kitchen,219.21,4.534,993.97,0.496987,4.418265,1500,745.48,8,5,1,1,1,0,0.453818,2.244701
2025-12-06 08:30:00,SEMB-0017,Washing Machine,Laundry,220.02,1.975,434.56,0.217278,3.13755,1702,369.81,8,5,1,1,1,0,0.228662,3.036213
2025-12-06 09:00:00,SEMB-0049,AC,Living Room,220.49,0.001,0.27,0.000137,3.308067,1352,0.18,9,5,1,1,0,0,0.000139,1.613606
2025-12-06 09:30:00,SEMB-0081,TV,Living Room,220.88,0.001,0.2,0.000101,1.696222,1500,0.15,9,5,1,1,0,0,9.4e-05,0.9656969999999999
2025-12-06 10:00:00,SEMB-0071,LED Lamp,Bedroom,218.51,0.003,0.66,0.00033,3.917923,1500,0.49,10,5,1,1,0,0,0.000305,3.185982
2025-12-06 10:30:00,SEMB-0010,Refrigerator,Kitchen,221.63,0.613,135.87,0.067936,5.61073,1352,91.85,10,5,1,1,1,0,0.080497,2.90788
2025-12-06 11:00:00,SEMB-0097,Water Heater,Bathroom,223.55,0.003,0.64,0.000321,3.59785,1352,0.43,11,5,1,1,0,0,0.000373,2.09439
2025-12-06 11:30:00,SEMB-0077,Water Heater,Bathroom,221.04,0.004,0.95,0.000474,8.078628,1500,0.71,11,5,1,1,0,0,0.000536,4.433552
2025-12-06 12:00:00,SEMB-0002,Washing Machine,Laundry,219.9,0.001,0.2,0.0001,5.05024,1500,0.15,12,5,1,1,0,0,0.000117,3.977943
2025-12-06 12:30:00,SEMB-0035,Water Heater,Bathroom,217.0,0.004,0.96,0.000478,6.778781,1500,0.72,12,5,1,1,0,0,0.000518,5.600666
2025-12-06 13:00:00,SEMB-0070,Refrigerator,Kitchen,222.87,0.004,0.88,0.000439,2.490383,1500,0.66,13,5,1,1,0,0,0.000442,1.334098
2025-12-06 13:30:00,SEMB-0044,LED Lamp,Bedroom,217.46,0.0,0.03,1.5e-05,5.177342,1352,0.02,13,5,1,1,0,0,1.5e-05,2.84018
2025-12-06 14:00:00,SEMB-0058,Microwave,Kitchen,219.06,4.178,915.29,0.457645,4.64214,1500,686.47,14,5,1,1,1,0,0.498497,3.642094
2025-12-06 14:30:00,SEMB-0031,Charger,Anywhere,219.4,0.025,5.38,0.00269,4.215791,1500,4.04,14,5,1,1,1,0,0.003162,2.891941
2025-12-06 15:00:00,SEMB-0084,Washing Machine,Laundry,222.32,2.501,555.92,0.277962,2.606703,1702,473.09,15,5,1,1,1,0,0.289411,1.8684100000000001
2025-12-06 15:30:00,SEMB-0009,TV,Living Room,220.98,0.608,134.46,0.067232,6.190811,1702,114.43,15,5,1,1,1,0,0.069424,4.398243999999999
2025-12-06 16:00:00,SEMB-0014,Charger,Anywhere,220.3,0.001,0.31,0.000156,3.091783,1352,0.21,16,5,1,1,0,0,0.000144,1.499223
2025-12-06 16:30:00,SEMB-0022,Fan,Bedroom,220.72,0.197,43.5,0.021752,6.212693,1500,32.63,16,5,1,1,1,0,0.022384,4.842139
2025-12-06 17:00:00,SEMB-0071,AC,Living Room,222.24,0.0,0.06,2.9e-05,3.917951,1702,0.05,17,5,1,1,0,0,2.9e-05,3.185595
2025-12-06 17:30:00,SEMB-0045,Water Heater,Bathroom,219.6,6.953,1526.83,0.763415,4.658458,1500,1145.12,17,5,1,1,1,0,0.711248,3.877989
2025-12-06 18:00:00,SEMB-0036,Water Heater,Bathroom,221.9,0.001,0.2,0.000101,3.232725,1500,0.15,18,5,1,1,0,0,0.000101,2.0665970000000002
2025-12-06 18:30:00,SEMB-0010,LED Lamp,Bedroom,222.44,0.004,0.9,0.000448,5.611179,1352,0.61,18,5,1,1,0,0,0.000489,2.45453
2025-12-06 19:00:00,SEMB-0078,Charger,Anywhere,221.94,0.003,0.59,0.000297,1.941029,1500,0.45,19,5,1,1,0,0,0.000305,0.5337300000000001
2025-12-06 19:30:00,SEMB-0002,AC,Living Room,218.51,0.002,0.47,0.000233,5.050473,1500,0.35,19,5,1,1,0,0,0.000228,3.97785
2025-12-06 20:00:00,SEMB-0044,Fan,Bedroom,221.7,0.003,0.72,0.000361,5.177704,1500,0.54,20,5,1,1,0,0,0.000399,2.431104
2025-12-06 20:30:00,SEMB-0009,Charger,Anywhere,219.81,0.001,0.22,0.000111,6.190923,1702,0.19,20,5,1,1,0,0,0.000108,4.398137
2025-12-06 21:00:00,SEMB-0001,Water Heater,Bathroom,218.68,6.228,1361.93,0.680964,7.557888,1500,1021.45,21,5,1,1,1,0,0.658596,4.299082
2025-12-06 21:30:00,SEMB-0073,Fan,Bedroom,221.13,0.237,52.46,0.026231,2.916332,1352,35.46,21,5,1,1,1,0,0.025107,1.8461370000000001
2025-12-06 22:00:00,SEMB-0090,Microwave,Kitchen,221.99,0.001,0.17,8.6e-05,4.418351,1500,0.13,22,5,1,1,0,0,9.9e-05,2.244451
2025-12-06 22:30:00,SEMB-0050,AC,Living Room,222.71,0.001,0.28,0.000138,3.066522,1500,0.21,22,5,1,1,0,0,0.000148,1.5480690000000001
2025-12-06 23:00:00,SEMB-0095,Microwave,Kitchen,219.84,0.002,0.43,0.000216,5.180066,1500,0.32,23,5,1,1,0,0,0.000229,4.631481000000001
2025-12-06 23:30:00,SEMB-0072,Fan,Bedroom,219.39,0.207,45.4,0.022702,4.00615,1702,38.64,23,5,1,1,1,0,0.025752,2.234921
2025-12-07 00:00:00,SEMB-0013,LED Lamp,Bedroom,214.9,0.002,0.4,0.000199,7.6392,1500,0.3,0,6,1,1,0,0,0.000234,6.405696000000001
2025-12-07 00:30:00,SEMB-0080,AC,Living Room,223.48,0.004,0.92,0.000458,4.27854,1352,0.62,0,6,1,1,0,0,0.000533,2.282644
2025-12-07 01:00:00,SEMB-0098,AC,Living Room,224.32,0.003,0.64,0.00032,3.422971,1500,0.48,1,6,1,1,0,0,0.000291,2.153181
2025-12-07 01:30:00,SEMB-0077,TV,Living Room,218.74,0.0,0.05,2.7e-05,8.078655,1500,0.04,1,6,1,1,0,0,3.2e-05,4.433120000000001
2025-12-07 02:00:00,SEMB-0002,Water Heater,Bathroom,218.31,6.263,1367.16,0.683581,5.734055,1500,1025.37,2,6,1,1,1,0,0.720202,4.557216
2025-12-07 02:30:00,SEMB-0017,AC,Living Room,218.55,0.004,0.81,0.000405,3.137954,1702,0.69,2,6,1,1,0,0,0.000426,3.036235
2025-12-07 03:00:00,SEMB-0078,LED Lamp,Bedroom,218.04,0.047,10.32,0.005161,1.946191,1352,6.98,3,6,1,1,1,0,0.005696,0.5386230000000001
2025-12-07 03:30:00,SEMB-0064,AC,Living Room,223.19,0.002,0.34,0.000168,3.234153,1352,0.23,3,6,1,1,0,0,0.000187,2.242146
2025-12-07 04:00:00,SEMB-0016,AC,Living Room,220.55,0.004,0.77,0.000387,3.20843,1500,0.58,4,6,1,1,0,0,0.00046,2.173679
2025-12-07 04:30:00,SEMB-0010,Fan,Bedroom,218.85,0.225,49.31,0.024656,5.635834,1352,33.33,4,6,1,1,1,0,0.028013,2.478824
2025-12-07 05:00:00,SEMB-0050,Fan,Bedroom,222.66,0.004,0.87,0.000433,3.066955,1352,0.59,5,6,1,1,0,0,0.000508,1.548304
2025-12-07 05:30:00,SEMB-0065,AC,Living Room,223.61,0.004,0.99,0.000495,6.042505,1352,0.67,5,6,1,1,0,0,0.000483,4.087216
2025-12-07 06:00:00,SEMB-0023,Water Heater,Bathroom,222.06,0.004,0.93,0.000466,2.905721,1352,0.63,6,6,1,1,0,0,0.000507,0.571675
2025-12-07 06:30:00,SEMB-0085,Fan,Bedroom,223.11,0.25,55.85,0.027925,5.460009,1500,41.89,6,6,1,1,1,0,0.029882,2.706627
2025-12-07 07:00:00,SEMB-0025,Refrigerator,Kitchen,217.64,0.004,0.82,0.000412,2.442274,1702,0.7,7,6,1,1,0,0,0.000423,0.852135
2025-12-07 07:30:00,SEMB-0063,Washing Machine,Laundry,219.13,0.003,0.63,0.000314,5.431259,1500,0.47,7,6,1,1,0,0,0.000341,3.311709
2025-12-07 08:00:00,SEMB-0041,LED Lamp,Bedroom,221.49,0.001,0.12,5.8e-05,4.998549,1500,0.09,8,6,1,1,0,0,5.3e-05,2.442565
2025-12-07 08:30:00,SEMB-0031,Fan,Bedroom,218.64,0.004,0.78,0.000388,4.216178,1500,0.58,8,6,1,1,0,0,0.000378,2.7896680000000003
2025-12-07 09:00:00,SEMB-0045,Refrigerator,Kitchen,222.07,0.002,0.35,0.000174,4.658633,1500,0.26,9,6,1,1,0,0,0.000168,3.650669
2025-12-07 09:30:00,SEMB-0024,LED Lamp,Bedroom,223.23,0.042,9.44,0.004721,6.430254,1352,6.38,9,6,1,1,1,0,0.004897,4.075296999999999
2025-12-07 10:00:00,SEMB-0060,Water Heater,Bathroom,221.45,0.003,0.63,0.000317,4.109061,1500,0.48,10,6,1,1,0,0,0.000301,2.546152
2025-12-07 10:30:00,SEMB-0022,LED Lamp,Bedroom,218.2,0.004,0.78,0.000389,6.213082,1352,0.53,10,6,1,1,0,0,0.000449,4.842511
2025-12-07 11:00:00,SEMB-0070,Fan,Bedroom,218.91,0.214,46.74,0.02337,2.513752,1352,31.6,11,6,1,1,1,0,0.025766,1.357159
2025-12-07 11:30:00,SEMB-0089,Refrigerator,Kitchen,221.88,0.003,0.57,0.000286,2.723311,1352,0.39,11,6,1,1,0,0,0.000303,1.225652
2025-12-07 12:00:00,SEMB-0006,Microwave,Kitchen,220.44,0.003,0.55,0.000277,4.663299,1500,0.42,12,6,1,1,0,0,0.000274,2.894304
2025-12-07 12:30:00,SEMB-0081,PC,Study,219.34,0.001,0.13,6.3e-05,1.696285,1500,0.09,12,6,1,1,0,0,5.9e-05,0.965488
2025-12-07 13:00:00,SEMB-0065,Water Heater,Bathroom,221.71,6.985,1548.75,0.774373,6.816878,1352,1046.95,13,6,1,1,1,0,0.729988,4.858931
2025-12-07 13:30:00,SEMB-0034,Water Heater,Bathroom,223.45,0.004,0.85,0.000423,5.336331,1500,0.63,13,6,1,1,0,0,0.000497,2.33679
2025-12-07 14:00:00,SEMB-0008,LED Lamp,Bedroom,220.06,0.041,9.04,0.004521,6.4492,1352,6.11,14,6,1,1,1,0,0.005269,3.882803
2025-12-07 14:30:00,SEMB-0013,AC,Living Room,220.58,0.003,0.71,0.000357,7.639556,1500,0.54,14,6,1,1,0,0,0.000398,6.383540000000001
2025-12-07 15:00:00,SEMB-0052,LED Lamp,Bedroom,220.93,0.001,0.2,9.9e-05,2.99415,1352,0.13,15,6,1,1,0,0,0.000105,1.7405950000000001
2025-12-07 15:30:00,SEMB-0032,Microwave,Kitchen,220.27,4.593,1011.67,0.505836,6.22011,1352,683.89,15,6,1,1,1,0,0.559664,3.957497
2025-12-07 16:00:00,SEMB-0056,TV,Living Room,224.78,0.485,109.01,0.054503,5.205599,1352,73.69,16,6,1,1,1,0,0.056311,1.696123
2025-12-07 16:30:00,SEMB-0008,TV,Living Room,218.63,0.0,0.03,1.6e-05,6.449216,1500,0.02,16,6,1,1,0,0,1.8e-05,3.882587
2025-12-07 17:00:00,SEMB-0087,Washing Machine,Laundry,220.14,2.255,496.52,0.248262,4.279074,1500,372.39,17,6,1,1,1,0,0.23588,2.5080470000000004
2025-12-07 17:30:00,SEMB-0004,Refrigerator,Kitchen,227.44,0.695,158.15,0.079074,6.590616,1352,106.91,17,6,1,1,1,0,0.082239,2.951243
2025-12-07 18:00:00,SEMB-0076,PC,Study,224.71,0.003,0.59,0.000295,4.422652,1500,0.44,18,6,1,1,0,0,0.000307,2.547277
2025-12-07 18:30:00,SEMB-0016,PC,Study,219.98,0.001,0.2,9.8e-05,3.208528,1500,0.15,18,6,1,1,0,0,9.7e-05,2.173289
2025-12-07 19:00:00,SEMB-0005,LED Lamp,Bedroom,219.76,0.001,0.21,0.000104,3.640938,1352,0.14,19,6,1,1,0,0,0.000106,1.604847
2025-12-07 19:30:00,SEMB-0047,PC,Study,223.86,0.004,0.79,0.000395,5.364817,1352,0.53,19,6,1,1,0,0,0.000375,3.063876
